"busco_id","distance","pval"
"100073at32523",63.130827931969,1
"100078at32523",23.9821813916505,1
"100088at32523",410.919263192024,8.90828648081913e-22
"100098at32523",7.70374098292651,1
"1000at32523",109.585778929768,1
"100144at32523",11.3857979752685,1
"100151at32523",20.0916353576958,1
"100155at32523",9.02795745305352,1
"100325at32523",53.3815005844229,1
"10041at32523",594.853582084178,1.16895185954722e-49
"100516at32523",125.187461427404,1
"100560at32523",33.7915850524116,1
"100592at32523",43.7052339845712,1
"100617at32523",33.8893803221299,1
"100624at32523",64.3058372424391,1
"100631at32523",21.7651690964165,1
"100632at32523",33.3698530184821,1
"100736at32523",27.6622592545176,1
"100783at32523",509.410754033057,3.6502457708043e-36
"100796at32523",63.0356646920731,1
"100824at32523",324.599145535602,1.07819026410053e-10
"100932at32523",13.9049290404118,1
"101012at32523",18.1214612597293,1
"101090at32523",15.5949302044659,1
"101114at32523",522.894033416695,3.06502782407553e-38
"101120at32523",18.4985433276345,1
"101129at32523",11.5258828806109,1
"101134at32523",15.3510550284095,1
"101164at32523",29.5160661230941,1
"101208at32523",88.2227214983191,1
"101216at32523",301.60900815358,4.41309053923918e-08
"101251at32523",25.6178542590559,1
"101303at32523",1067.88801823973,2.98500760974917e-133
"10130at32523",5.52789305969692,1
"101373at32523",105.638800528679,1
"101417at32523",27.5770207133515,1
"101514at32523",90.6467457828116,1
"101524at32523",8.5060709139887,1
"101542at32523",1297.69173836659,8.9543242180063e-177
"101591at32523",35.008953480691,1
"101655at32523",111.971714674592,1
"101675at32523",53.0975525843062,1
"101797at32523",54.0296657080097,1
"101803at32523",282.373707557623,4.89680535740051e-06
"101948at32523",107.932770893939,1
"101949at32523",786.204831781896,4.23810849388564e-82
"102110at32523",1012.93194159474,4.78632407805464e-123
"102347at32523",18.0720733868727,1
"102420at32523",336.096400121835,4.62535710369358e-12
"102422at32523",52.273581127713,1
"102443at32523",252.532182203362,0.00368616495286117
"10244at32523",24.0418992989093,1
"102529at32523",732.66606116364,8.87114586098324e-73
"102595at32523",56.1491385019023,1
"102616at32523",14.884735690002,1
"102721at32523",156.561707648178,1
"102767at32523",227.324700982364,0.459864665671089
"102781at32523",63.0553844159032,1
"102875at32523",10.2979859165023,1
"102905at32523",20.3992705918366,1
"103094at32523",50.3623883247714,1
"103109at32523",95.1266828242892,1
"103160at32523",136.87848773598,1
"103182at32523",123.455964139824,1
"10325at32523",8.9685785193854,1
"103286at32523",29.3756975876159,1
"103318at32523",61.1176275848171,1
"103350at32523",5.32652082563336,1
"103359at32523",23.192414985237,1
"10341at32523",110.565047697213,1
"103448at32523",26.9739946661324,1
"103579at32523",242.134754629869,0.0296393601577048
"103602at32523",52.0218191877197,1
"103627at32523",121.621331943623,1
"103631at32523",88.600335345354,1
"103634at32523",12.5145324553087,1
"103667at32523",103.106468733734,1
"103676at32523",67.9638011643237,1
"103716at32523",35.0237806830378,1
"103791at32523",138.304134105197,1
"103953at32523",13.9960719425554,1
"103961at32523",66.5447344887074,1
"104070at32523",343.128089781395,6.4597611750526e-13
"104098at32523",75.0132413681371,1
"104246at32523",91.1009021843933,1
"10430at32523",48.4282402116945,1
"104336at32523",24.2886119789744,1
"104339at32523",438.916272864022,1.03768211733374e-25
"104395at32523",16.2136167588553,1
"104547at32523",4.94139911908574,1
"104554at32523",87.0440727662245,1
"10459at32523",2.11130792494213,1
"104661at32523",6.96368125895773,1
"104828at32523",352.650906607242,4.27709300860349e-14
"104841at32523",13.274696665222,1
"104853at32523",72.5363966796275,1
"104932at32523",26.9999706640089,1
"104943at32523",61.4298457674596,1
"105040at32523",18.561045739575,1
"105125at32523",5.56144808385396,1
"105130at32523",66.6427071750821,1
"105251at32523",295.570957052866,2.00146336160629e-07
"105267at32523",13.0038649797446,1
"105327at32523",12.6281407438161,1
"105411at32523",104.545139054751,1
"105469at32523",108.375148151171,1
"105477at32523",65.3867449208699,1
"105574at32523",32.832441237889,1
"105588at32523",63.8430176008533,1
"105594at32523",45.742823037182,1
"105768at32523",22.90020236247,1
"10578at32523",13.5250471466418,1
"10583at32523",10.2735843294923,1
"105855at32523",12.3057635700942,1
"105863at32523",13.7213157288947,1
"105916at32523",1249.413967799,1.56495816936998e-167
"105917at32523",340.752881871909,1.2604480823861e-12
"105920at32523",194.209370655646,1
"106036at32523",60.0772807204099,1
"106057at32523",370.410312437481,2.34919964257818e-16
"106122at32523",83.6341247236822,1
"106313at32523",24.333419312599,1
"106366at32523",4.59912363954047,1
"106408at32523",168.397451399581,1
"106441at32523",59.1339438975099,1
"106522at32523",15.7802790960665,1
"106549at32523",116.292237514703,1
"106672at32523",47.4310974742086,1
"106709at32523",547.857003546142,3.86444671888976e-42
"106726at32523",66.31193027616,1
"106804at32523",22.3948558576215,1
"106876at32523",38.0021724517919,1
"106882at32523",1.95532845596941,1
"106895at32523",47.8241163026278,1
"106918at32523",399.385432348215,3.37289038802914e-20
"106954at32523",10.5816817465448,1
"106993at32523",477.58112214987,2.34759379890803e-31
"107047at32523",17.3912267822568,1
"107049at32523",51.9999098168283,1
"107057at32523",145.296711882924,1
"107180at32523",147.791670486853,1
"107207at32523",54.6709359363331,1
"107213at32523",1150.44098628237,9.6668550216872e-149
"10722at32523",4.73925409962934,1
"107250at32523",20.9014433668137,1
"107280at32523",43.0393485520495,1
"107285at32523",43.2365237754553,1
"107381at32523",22.4340114642103,1
"107411at32523",276.129039503108,2.10575186557777e-05
"107444at32523",19.4950388898358,1
"107460at32523",15.8667710634139,1
"107469at32523",242.531761553774,0.0274354846240718
"107527at32523",40.7433008102212,1
"107601at32523",121.054508905081,1
"107649at32523",45.0643216709061,1
"107664at32523",37.185501799338,1
"107685at32523",40.2816487007059,1
"107727at32523",35.4815182064081,1
"107749at32523",71.1665897036849,1
"107952at32523",535.629571675656,3.20534607783481e-40
"107978at32523",185.095136951159,1
"108138at32523",90.9567243451521,1
"108402at32523",17.3981612353937,1
"108497at32523",68.0925044883693,1
"108666at32523",29.3724656197434,1
"10881at32523",9.01830806084286,1
"108863at32523",294.43442874625,2.65144151849356e-07
"108898at32523",76.9658037443611,1
"108945at32523",9.88801644377025,1
"108973at32523",166.764412012182,1
"108998at32523",319.340210884195,4.41662436401696e-10
"109060at32523",371.537873429798,1.67824351297885e-16
"109107at32523",135.979157345861,1
"109112at32523",257.674742211776,0.00125661550514376
"109155at32523",14.0430731890945,1
"109227at32523",232.726263970966,0.174759985095909
"109312at32523",95.9697623670391,1
"109331at32523",89.2534497743778,1
"109347at32523",108.50455021096,1
"109356at32523",57.9919367499835,1
"109366at32523",168.927278494804,1
"1093at32523",217.646320227337,1
"109425at32523",117.230069300447,1
"10949at32523",322.863562910918,1.72082513444557e-10
"109514at32523",17.1566821168271,1
"109602at32523",245.926246783468,0.0140627803389585
"109624at32523",86.8064892657162,1
"109646at32523",1046.17679561652,3.29191924904627e-129
"109650at32523",312.387525710972,2.76348013903979e-09
"109723at32523",27.4454355732302,1
"109835at32523",15.4238149596401,1
